instances,feature_N2,algo_random_forest
239,0.0,0.0
240,0.05659895394444392,0.0
241,0.8060794525819368,0.0
242,0.0,0.0
243,0.0,0.0
244,0.10117638825112474,0.0
245,0.0,0.0
246,0.0,0.0
247,0.0,0.0
248,0.10923442200759359,0.0
249,0.16913420417602065,0.0
250,0.0,0.0
251,0.14753958771823916,0.0
252,0.0,0.0
253,0.0,0.0
254,0.1670968901084292,0.0
255,0.018340956836348732,0.0
256,0.030387281986932857,0.0
257,0.12815931614134324,0.0
258,0.009004205918886843,0.0
259,0.08804911788887215,0.0
260,0.0,0.0
261,0.2283945072890884,0.0
262,0.10373207587925926,0.0
263,0.0,0.0
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.16504237941769595,0.0
268,0.0037385378168391936,0.0
269,0.47105559377962103,0.0
270,0.0,0.0
271,0.0,0.0
272,0.14090951264113571,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,0.003734480109553573,0.0
282,0.0,0.0
283,0.0,0.0
284,0.15443614083326773,0.0
285,0.011991098455205296,0.0
286,0.041026761132418654,0.0
287,0.0,0.0
288,0.26528250453449465,0.0
289,0.1618527649722259,0.0
290,0.0,0.0
291,0.1181495999441724,0.0
292,0.06645589012163555,0.0
293,0.0,0.0
294,0.010196175652077866,0.0
295,0.0,0.0
296,0.0,0.0
297,0.30258391073779134,0.0
298,0.16805882668534933,0.0
299,0.26308185352720803,0.0
300,0.001317850168980672,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0698410358814423,0.0
307,0.0,0.0
308,0.009654165413750193,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.012771870616827385,0.0
313,0.0,0.0
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.04555781202114506,0.0
320,0.0,0.0
321,0.0,0.0
322,0.13483902899547073,0.0
323,0.0,0.0
324,0.03850725374659347,0.0
325,0.173039987837743,0.0
326,0.09571821157282201,0.0
327,0.13734704611962956,0.0
328,0.0,0.0
329,0.13773041533053143,0.0
330,0.0,0.0
331,0.0,0.0
332,0.11659151397601308,0.0
333,0.026452446567654553,0.0
334,0.2535141463185192,0.0
335,0.28689690300588866,0.0
336,0.19127536628444797,0.0
337,0.41068122558815956,0.0
338,0.0,0.0
339,0.010169325680452257,0.0
340,0.0,0.0
341,0.0,0.0
342,0.02548652349500269,0.0
343,0.006894780947450663,0.0
344,0.012944085092880697,0.0
345,0.0,0.0
346,0.30453930186687195,0.0
347,0.20698762282284122,0.0
348,0.0,0.0
349,0.014044100519115754,0.0
350,0.1967260526746164,0.0
351,0.005871182599847646,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.08498843130760059,0.0
358,0.0,0.0
359,0.32322805405547106,0.0
360,0.01102323671295724,0.0
361,0.1141476514624511,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,0.0,0.0
368,0.2197196040129068,0.0
369,0.07257577562608075,0.0
370,0.0,0.0
371,0.4820380479213705,0.0
372,0.1327928814650281,0.0
373,0.0,0.0
374,0.0,0.0
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
