instances,feature_LSC,algo_random_forest
116,0.9823008849557522,0.0
117,0.9787234042553191,0.0
118,0.9787234042553191,0.0
119,0.9642857142857143,0.0
120,1.0,0.0
121,1.0,0.0
122,1.0,0.0
123,0.9911504424778761,0.0
124,0.9911504424778761,0.0
125,1.0,0.0
126,0.9292035398230089,0.0
127,0.9787234042553191,0.0
128,1.0,0.0
129,0.8888888888888888,0.0
130,1.0,0.0
131,1.0,0.0
132,0.9646017699115044,0.0
133,0.9026548672566371,0.0
134,0.9911504424778761,0.0
135,0.8888888888888888,0.0
136,1.0,0.0
137,1.0,0.0
138,1.0,0.0
139,0.9285714285714286,0.0
140,0.75,0.0
141,1.0,0.0
142,0.9646017699115044,0.0
143,0.9823008849557522,0.0
144,0.9646017699115044,0.0
145,0.9292035398230089,0.0
146,1.0,0.0
147,1.0,0.0
148,0.9292035398230089,0.0
149,1.0,0.0
150,0.8723404255319149,0.0
151,0.9911504424778761,0.0
152,1.0,0.0
153,0.9574468085106383,0.0
154,0.911504424778761,0.0
155,1.0,0.0
156,0.75,0.0
157,1.0,0.0
158,1.0,0.0
159,0.9203539823008849,0.0
160,1.0,0.0
161,1.0,0.0
162,1.0,0.0
163,0.9734513274336283,0.0
164,1.0,0.0
165,1.0,0.0
166,1.0,0.0
167,1.0,0.0
168,0.9911504424778761,0.0
169,0.9734513274336283,0.0
170,1.0,0.0
171,1.0,0.0
172,0.8823529411764706,0.0
173,1.0,0.0
174,1.0,0.0
175,0.9911504424778761,0.0
176,1.0,0.0
177,0.9823008849557522,0.0
178,1.0,0.0
179,1.0,0.0
180,0.9444444444444444,0.0
181,1.0,0.0
182,0.9292035398230089,0.0
183,1.0,0.0
184,0.9911504424778761,0.0
185,1.0,0.0
186,1.0,0.0
187,0.9469026548672567,0.0
188,0.9292035398230089,0.0
189,0.9911504424778761,0.0
190,1.0,0.0
191,1.0,0.0
192,1.0,0.0
193,0.9411764705882353,0.0
194,1.0,0.0
195,0.9911504424778761,0.0
196,0.9557522123893806,0.0
197,1.0,0.0
198,0.9292035398230089,0.0
199,0.9574468085106383,0.0
200,1.0,0.0
201,0.9285714285714286,0.0
202,1.0,0.0
203,0.9411764705882353,0.0
204,1.0,0.0
205,1.0,0.0
206,1.0,0.0
207,0.9787234042553191,0.0
208,0.9292035398230089,0.0
209,1.0,0.0
210,0.9574468085106383,0.0
211,0.9646017699115044,0.0
212,1.0,0.0
213,0.9292035398230089,0.0
214,0.75,0.0
215,1.0,0.0
216,0.9203539823008849,0.0
217,0.9380530973451328,0.0
218,0.9642857142857143,0.0
219,1.0,0.0
220,0.9911504424778761,0.0
221,0.9292035398230089,0.0
222,1.0,0.0
223,1.0,0.0
224,0.9911504424778761,0.0
225,1.0,0.0
226,1.0,0.0
227,0.9285714285714286,0.0
228,1.0,0.0
229,1.0,0.0
230,1.0,0.0
231,1.0,0.0
232,1.0,0.0
233,0.9734513274336283,0.0
234,1.0,0.0
235,1.0,0.0
236,1.0,0.0
237,1.0,0.0
238,1.0,0.0
239,0.9292035398230089,0.0
240,1.0,0.0
241,0.9642857142857143,0.0
242,1.0,0.0
243,0.9646017699115044,0.0
