instances,feature_kDN,feature_DS,feature_CL,feature_CLD,feature_N2,feature_LSR,feature_Usefulness,feature_F2,feature_F3,feature_F4,algo_bagging,algo_gaussian_nb,algo_gradient_boosting,algo_logistic_regression,algo_random_forest,algo_svc_linear,algo_svc_rbf
193,0.0,0.028846153846153855,0.038325160323054885,0.038325160323054885,0.10676619202537718,0.1060275503731965,0.9425287356321839,0.8371480103821777,0.8994926673518667,0.9618373243215558,0.458145365937078,0.03530671178587545,0.01281482164813171,0.0491028199208772,0.11754481116630516,0.017636463551653235,0.022502469534808327
194,0.0,0.0,0.001019010210424387,0.0010190102104243315,0.021503662492297515,0.17324890910321364,0.8179916317991631,0.631014642291353,0.6495440323159574,0.6680734223405619,9.992007221626415e-16,0.0012666803426846407,0.003145717769365781,0.0021467372574855053,0.005025167926751225,0.07271886809361582,0.05574102169459232
195,0.0,0.028846153846153855,0.00024733086650452485,0.00024733086650452485,0.15231521062292652,0.24114811668622627,0.921455938697318,0.5865257856932264,0.7038541443851208,0.8211825030770152,9.992007221626415e-16,0.0002716707436016897,0.0075209420325163465,0.00043955334361738067,9.992007221626415e-16,0.09214005411296003,0.09085691412427394
196,0.0,0.7980769230769231,0.03604919842580878,0.036049198425808726,0.06254185279757063,0.04871520718386854,0.895397489539749,0.7148753367216911,0.7623050988644353,0.8097348610071796,9.992007221626415e-16,0.041446273209767806,0.024118981750989935,0.05232407590319678,0.020202707317519466,0.025976316027137236,0.041835109712303906
197,0.0,0.8221153846153846,0.1306892744761775,0.13068927447617745,0.1943178701883782,0.044936749416604596,0.9770114942528736,0.9149382717410197,0.9322733193740957,0.9496083670071719,0.25541281188299586,0.12112020101523058,0.19394945594888763,0.1482865593918023,0.168856503028673,0.062413944270582215,0.063357506991329
198,0.2,0.8798076923076923,0.026171793038614943,0.026171793038614832,0.3470053504373305,0.028862032873657583,0.9597701149425287,0.8352362916662472,0.8842901239586914,0.9333439562511356,9.992007221626415e-16,0.025094503892733606,0.08259023975099064,0.03170608728389047,0.06894185368169317,0.03285787074877296,0.02732709577109356
199,0.0,0.0,0.0005453635562299164,0.0005453635562299719,0.07270495812482314,0.2144661094543343,0.8430962343096234,0.5910431307273484,0.6328353130799822,0.674627495432616,9.992007221626415e-16,0.0004486735873936128,0.0040270583690076795,0.001011128513355943,9.992007221626415e-16,0.08189849634771532,0.0701070792023295
200,0.0,0.028846153846153855,0.001459294989114901,0.001459294989114901,0.09967566200956157,0.20344732412973857,0.8601532567049809,0.7042824249242093,0.7564673673655891,0.8086523098069689,9.992007221626415e-16,0.0014717956944982776,0.005316279993739808,0.0018650947281582987,9.992007221626415e-16,0.08301720211730748,0.055358508205169896
201,0.0,0.028846153846153855,0.0010467622094468831,0.0010467622094468831,0.07420894660561794,0.23023235278398035,0.8754789272030652,0.6877855863384237,0.7448838449206668,0.80198210350291,9.992007221626415e-16,0.000784376417317246,0.0045157200201100456,0.0015089057230681176,9.992007221626415e-16,0.0653341310136131,0.065572672098589
202,0.2,0.9951923076923077,0.44960184819640936,0.4496018481964093,0.48411902121554573,0.01755962319742989,0.9980842911877394,0.8700037558526821,0.9304297419284951,0.9908557280043082,0.8573992140459634,0.5456350963322594,0.8849164587918997,0.5625404190934842,1.0857784152938208,0.3680145704030928,0.488895891575076
203,0.0,0.028846153846153855,0.0002414389466696143,0.0002414389466696143,0.08529884814380417,0.3245140820992493,0.9272030651340997,0.6126524547632664,0.7012573033864581,0.7898621520096498,9.992007221626415e-16,0.00021783774191953332,0.005357596496367644,0.00035543828766072,9.992007221626415e-16,0.08707440225189972,0.08395468718856453
204,0.2,0.8221153846153846,0.013996306338994957,0.013996306338994902,0.15206869277371138,0.055711002486760385,0.9501915708812261,0.6701857708615737,0.7660472940283576,0.8619088171951416,0.10536051565782628,0.011754845735164839,0.03874840149726999,0.014269769918624886,0.03596286978579449,0.05499866214767973,0.04596244243160251
205,1.0,1.0,0.6789320635845328,0.6789320635845328,0.8670328398740752,0.010640342133749692,1.0,0.7502429751258343,0.869183085319038,0.9881231955122417,2.3025850929940455,1.0952030829504162,2.1511768261412003,0.9688651821666834,2.0199281884690157,1.4770620613905319,1.6372989737127053
206,0.0,0.028846153846153855,0.007577416941509596,0.0075774169415095405,0.14878218707255808,0.08675622015089515,0.8831417624521073,0.7315672861598417,0.8238128465204224,0.9160584068810033,0.05268025782891364,0.006371666633977797,0.02173303614640138,0.00985472008143215,0.036285346417418186,0.038967113656745864,0.03484984299242769
207,0.0,0.028846153846153855,0.002035433191687863,0.0020354331916878077,0.11968537209980812,0.09362323630606471,0.867816091954023,0.6647335379759831,0.7734848486924506,0.882236159408918,9.992007221626415e-16,0.0021903896104491856,0.007418610175377399,0.0029446857054329706,0.010101353658760233,0.06795690189147865,0.0519901765902726
208,0.0,0.0,0.000290064936448009,0.000290064936448009,0.06718779723346102,0.2494456457533683,0.8556485355648535,0.6023150191989424,0.6181034154187954,0.6338918116386484,9.992007221626415e-16,0.00025069684361383305,0.00398871191250553,0.0006353632089484724,9.992007221626415e-16,0.080187469098049,0.07896579608431176
209,0.0,0.8365384615384616,0.026329884770150525,0.026329884770150525,0.09399959508515976,0.04722710214776347,0.9616858237547893,0.8090166792775298,0.8912165726738865,0.9734164660702433,9.992007221626415e-16,0.025529309256383945,0.014461343064101599,0.032831499149144815,0.005025167926751225,0.036755755773336646,0.033326081572750396
210,0.0,0.0,0.0014483670097038548,0.0014483670097038548,0.06138231745266087,0.14759002070588942,0.7531380753138075,0.6564859274114321,0.6612728914376109,0.6660598554637899,9.992007221626415e-16,0.001199683115487911,0.003708679143567123,0.0029090447395439534,0.005025167926751225,0.059789790468712106,0.04210212967053581
211,0.2,0.9567307692307693,0.4671170557795036,0.4671170557795036,0.3026804503376227,0.02543525467910306,0.99581589958159,0.8700760188240658,0.908361171700689,0.9466463245773122,0.164252033486018,0.635776403750451,0.36744210394838644,0.6757818053273021,0.37116871237535853,0.821939434999035,0.8021916731284411
212,0.0,0.0,0.00025546260339770477,0.0002554626033977603,0.06466225717956231,0.3071671778144335,0.8765690376569037,0.5479289109579256,0.6428936404631764,0.7378583699684271,9.992007221626415e-16,0.00019923757724307477,0.005992822748523951,0.0006672284689480065,0.015229603742354787,0.042833135297057984,0.04698110796428205
213,1.0,1.0,0.6298625215884235,0.6298625215884235,0.7308920050004954,0.014157288785391381,1.0,0.8396867193044468,0.8901742308381696,0.9406617423718924,18.420680743952364,0.9313419042327189,1.33212565959589,0.9480356456521772,2.669569680534146,1.1262128545697188,1.0782881855893724
214,0.0,0.0,0.0038182875987458065,0.0038182875987458065,0.011266919088060323,0.3201098027567066,0.7928870292887029,0.6097122895982783,0.7165279432409184,0.8233435968835584,9.992007221626415e-16,0.005994575079657733,0.006589395348655859,0.00752962740490506,9.992007221626415e-16,0.014677849268021386,0.011899852779532483
215,0.0,0.0,0.0026228628757527517,0.002622862875752696,0.10500901775764926,0.11456104453167867,0.7259414225941423,0.6510724367376697,0.6824097005947629,0.7137469644518561,9.992007221626415e-16,0.003684970641963486,0.0061248946240573645,0.004660751296642967,9.992007221626415e-16,0.030563112278248948,0.02782193667688338
216,0.0,0.9471153846153846,0.08447015502119348,0.08447015502119348,0.2273898806778717,0.171797575120869,0.9560669456066946,0.5907619180481423,0.6798198229735359,0.7688777278989297,0.05268025782891364,0.09097012742800456,0.03193665271049177,0.11635448111325328,0.12783337150988489,0.13470433522178288,0.1346713133977801
217,0.0,0.0,0.0005558914017647076,0.0005558914017647631,0.10262090621377151,0.21199844255830713,0.8451882845188284,0.6153025963287315,0.633867538775865,0.6524324812229986,9.992007221626415e-16,0.0006016147659577962,0.003097846916126794,0.0011297430162088256,9.992007221626415e-16,0.07392557087960411,0.06746404943587431
218,0.0,0.9759615384615384,0.05922287611481292,0.05922287611481297,0.1428179272643545,0.08111956253218479,0.8765690376569037,0.6480159747669567,0.7975061105041319,0.9469962462413072,0.23101772979827936,0.07281570715485561,0.017863470617178752,0.08694306022418614,0.11811439543143266,0.022416332892084334,0.02877956774870104
219,1.0,0.9951923076923077,0.986281070786193,0.9862810707861929,0.9250918566313995,0.0048881764270529765,1.0,0.8013784112368164,0.8520725121670116,0.9027666130972067,18.420680743952364,4.49030164970444,4.811186816021127,4.068483473645458,18.87882610988944,3.7515627345733993,3.669682249827644
220,0.0,0.8221153846153846,0.07145947139357678,0.07145947139357678,0.09423522107804183,0.0802434643065532,0.9731800766283525,0.8047939078359175,0.8459880206645141,0.8871821334931107,0.10536051565782628,0.07352310042180488,0.03570715625464743,0.08108450713544185,0.030459207484708574,0.055581217545436504,0.06376079102433822
221,0.0,0.0,0.0005488476303876499,0.0005488476303877055,0.1039675491617208,0.20985587310212497,0.803347280334728,0.6145579859403039,0.639297490597243,0.664036995254182,9.992007221626415e-16,0.00043946503071757214,0.003184173417200277,0.0012565293266093211,9.992007221626415e-16,0.0571542940821471,0.0572259614363841
222,0.0,0.028846153846153855,0.005473097670096072,0.005473097670096072,0.06002423287187997,0.11836308214609612,0.7816091954022988,0.7310559484764653,0.8074758376866511,0.883895726896837,9.992007221626415e-16,0.005813052974914241,0.011579371127375894,0.008220109888008635,9.992007221626415e-16,0.04576430259550049,0.04181390429051955
223,0.0,0.625,0.037858495368418676,0.03785849536841862,0.03001643614994065,0.1395799624959167,0.8410041841004184,0.718756150563102,0.7759566792104611,0.8331572078578201,0.11157177565710535,0.04118876192219425,0.029973108020924857,0.052876067038077144,0.062384943477974936,0.018578214124127745,0.012852606793212349
224,0.4,0.9807692307692307,0.23905278374397765,0.2390527837439777,0.7291321196331555,0.0026007961998960913,0.9923371647509579,0.9745350810931076,0.9776333051823591,0.9807315292716106,1.2039728043259361,0.2384506239257853,0.6078335080606329,0.2830895689551699,0.8883369159050072,0.11773206311364508,0.11631620950007485
225,0.0,0.8221153846153846,0.12421914054891603,0.12421914054891608,0.11788476086348854,0.0724085207356109,0.9712643678160919,0.8960429815834868,0.9148306170430178,0.9336182525025487,9.992007221626415e-16,0.1211507005531605,0.05155591244621657,0.1390167083867796,0.020254771669105012,0.063557512675265,0.06767550769766859
226,0.0,0.028846153846153855,0.0049672692272128005,0.0049672692272128005,0.21083238084717693,0.0986876945539367,0.7816091954022988,0.789455317649993,0.8009795329914025,0.8125037483328119,9.992007221626415e-16,0.004204681239167878,0.006635719941807924,0.0061183428200056915,9.992007221626415e-16,0.05244448809802589,0.04547997207427021
227,0.0,0.028846153846153855,0.000736742477025043,0.0007367424770250985,0.06068726564759386,0.24674611851811576,0.8524904214559387,0.7173454781307919,0.7255892637007215,0.7338330492706513,9.992007221626415e-16,0.0007789293727164988,0.007328538082169404,0.0009741389972516292,9.992007221626415e-16,0.0873266428827795,0.08770003506960754
228,0.0,0.028846153846153855,0.00015971228361488787,0.00015971228361488787,0.038064909895412447,0.34435519873309456,0.9252873563218391,0.6121370538494045,0.6841216614677521,0.7561062690860998,9.992007221626415e-16,0.0001334540022082089,0.005975258567204435,0.00017664210371677214,9.992007221626415e-16,0.08088639586422045,0.0773588194612138
229,0.0,0.625,0.012455095488771217,0.012455095488771162,0.060961032229056245,0.05505598482526477,0.9288702928870293,0.701302358170532,0.7241367156780975,0.7469710731856629,9.992007221626415e-16,0.017198128845228533,0.004528008174869466,0.02090259706176757,9.992007221626415e-16,0.029430386229315708,0.03434799520774663
230,0.0,0.7211538461538461,0.038298208444977444,0.03829820844497739,0.1289074994077074,0.0911526912812872,0.9559386973180076,0.7895442367877656,0.8836649668637794,0.9777856969397931,9.992007221626415e-16,0.03716940149997292,0.034097757976702,0.0489110933577694,0.030459207484708574,0.020600303316184267,0.023429149814639786
231,0.0,0.028846153846153855,0.0010482504928294167,0.0010482504928294167,0.043792735181566345,0.14997951874943413,0.8467432950191571,0.6758960339965657,0.7414307573262117,0.8069654806558576,9.992007221626415e-16,0.0011120770154466654,0.006949766774110435,0.0015156745421375157,9.992007221626415e-16,0.07422943183608785,0.08598400686251464
232,0.0,0.7211538461538461,0.010974755792863,0.010974755792863,0.31283100980195166,0.07039646329959838,0.9616858237547893,0.6846106721986592,0.8250106545601819,0.9654106369217044,9.992007221626415e-16,0.009464316540903604,0.035131049226157285,0.0148072579307116,0.020410997260128082,0.02345969886364936,0.030442008668035474
233,0.0,0.7211538461538461,0.08715079314753449,0.08715079314753449,0.20009439746078517,0.07460939168340025,0.9655172413793104,0.8176707581156373,0.867307319017943,0.9169438799202488,9.992007221626415e-16,0.0856861497978689,0.024549237423556077,0.09741843795712563,0.005025167926751225,0.030244594068134602,0.02751958753745916
234,0.0,0.7211538461538461,0.04347244427064345,0.043472444270643396,0.10944029973837344,0.10285258640902137,0.9521072796934866,0.8197684098249809,0.9090647025558367,0.9983609952866925,9.992007221626415e-16,0.03874461377679886,0.022896306094803448,0.050148767381069825,0.015126521585510458,0.019766568004302286,0.02041520628469292
235,1.0,1.0,0.8300512357466522,0.8300512357466522,0.8258234101461344,0.011075762317872904,1.0,0.8480621824613349,0.8529296085169822,0.8577970345726293,1.2039728043259361,1.8160247971861716,2.1744821234135694,1.730958195377152,1.45569556256012,2.1733768940024243,2.3291734059598137
236,0.0,0.625,0.040095698214077435,0.04009569821407749,0.16358335567040472,0.08062991230695842,0.8640167364016736,0.7500091627449198,0.7707898638985169,0.791570565052114,9.992007221626415e-16,0.03579037541824214,0.019576311884441408,0.051856941729376584,9.992007221626415e-16,0.023728436224691844,0.02399199106806718
237,0.0,0.0,0.00766583514756658,0.007665835147566524,0.20328352206155254,0.07827349440884677,0.6778242677824268,0.6912968391752978,0.7129251836357016,0.7345535280961053,9.992007221626415e-16,0.00889062846148381,0.005716757689311274,0.011596817581092564,0.005025167926751225,0.016660894196130118,0.031854235515816474
238,0.2,0.9663461538461539,0.0631996691721195,0.0631996691721195,0.499135640844666,0.01760263865881714,0.9865900383141762,0.9223818085982082,0.9278195874204842,0.9332573662427601,0.4337502838523616,0.058434851829265236,0.10125774008182616,0.07272270093996064,0.11157177565710535,0.030467532564376267,0.027324487064080073
239,0.8,0.9951923076923077,0.6325289856607687,0.6325289856607685,0.680387008147518,0.005232841131444666,1.0,0.816217190501902,0.881848138545422,0.9474790865889421,1.9560115027140728,0.9414368500742887,1.1418556351159292,0.9126660031679988,2.1637692246949056,1.2496508623735716,1.157293578044429
240,0.6,1.0,0.636465525061184,0.636465525061184,0.5121338896076302,0.04235767042754988,0.9961685823754789,0.6868801986176619,0.7811423235074743,0.8754044483972866,0.35667494393873245,0.9963215147732765,1.1391300507557545,0.8894603441111222,0.5719094407530945,1.209757047145314,1.2525408348470082
241,0.0,0.9663461538461539,0.15732827799529236,0.15732827799529236,0.20456444666889861,0.05759388547256336,0.975095785440613,0.9267080885053623,0.9404254020467209,0.9541427155880793,0.05268025782891364,0.15434911217732278,0.09624861270912088,0.17395855362312124,0.06790986157126742,0.06389302482723104,0.05575648641024136
242,0.0,0.028846153846153855,0.0009108811047859877,0.0009108811047859877,0.08849007874132642,0.18733270647680184,0.8505747126436781,0.688343990067958,0.7343630436506643,0.7803820972333707,9.992007221626415e-16,0.0010409117046727935,0.006850374137116356,0.0011912392842466377,9.992007221626415e-16,0.09017558777768758,0.07584060483016755
243,0.0,0.8365384615384616,0.2371673026741653,0.2371673026741653,0.18577914607597268,0.05256246496129145,0.9846743295019157,0.9408835183829644,0.9584236978854505,0.9759638773879366,9.992007221626415e-16,0.23673825483619268,0.0873329369854892,0.271049690620203,0.015229603742354787,0.11482543567264514,0.10085982661767509
244,0.0,0.625,0.15197479412154036,0.15197479412154036,0.1683922325656677,0.08457738521431227,0.9707112970711297,0.7265909684367706,0.8607288129803592,0.9948666575239478,9.992007221626415e-16,0.1620220800889809,0.013302529306245047,0.2131047753346727,9.992007221626415e-16,0.04886732528588336,0.06547142949644007
245,0.4,1.0,0.18770112356325974,0.18770112356325974,0.7562520771223915,0.01252692794761711,0.9961685823754789,0.8492949534423408,0.8597504797906059,0.8702060061388709,0.7135581778200729,0.1785393775917976,0.8102739507533097,0.19981140770280886,1.124048453854988,0.16053748162401876,0.13917857564770209
246,0.0,0.0,0.00032273848849873055,0.00032273848849867504,0.15682004988248743,0.39477532660138326,0.9435146443514645,0.4999472952502598,0.7098590141973635,0.9197707331444671,9.992007221626415e-16,0.0002807402991567131,0.006792401051575628,0.0011092779904152174,0.01005033585350145,0.07021550080481184,0.07232874300947137
247,0.2,0.028846153846153855,0.010449717528900115,0.01044971752890006,0.487064391960777,0.02542702071030515,0.8314176245210728,0.7952311795930292,0.8378563471195076,0.880481514645986,9.992007221626415e-16,0.010150211964785131,0.0076755976042999375,0.013225974898922903,0.020202707317519466,0.03365065065904838,0.04812887955801699
248,0.0,0.0,3.4562590155440276e-06,3.4562590155995387e-06,0.09606210058512188,0.4289703151992487,0.9414225941422594,0.5175796116717712,0.5332240049318933,0.5488683981920154,9.992007221626415e-16,3.1715984483114063e-06,0.003352573455615966,1.6928398116790082e-05,9.992007221626415e-16,0.07862483788481,0.08150484073115269
249,0.0,0.8365384615384616,0.1754320166193316,0.17543201661933167,0.0430930959907877,0.03759811718749195,0.9827586206896551,0.9695227502526936,0.9735668324720477,0.9776109146914017,9.992007221626415e-16,0.1875109965247807,0.0915530529684345,0.20499614860299303,0.015229603742354787,0.07252495144962787,0.06807824531611327
250,0.0,0.0,0.01217339580095389,0.012173395800953835,0.17352561904268415,0.10130211698812339,0.803347280334728,0.6991269690031287,0.7296152780887842,0.7601035871744398,9.992007221626415e-16,0.01537404615506249,0.022253604036249822,0.019384729337573018,0.01005033585350145,0.014992034677751977,0.01689708536262429
251,0.0,0.9951923076923077,0.15978675503473683,0.15978675503473677,0.18199303141628476,0.04823728222758126,0.9789272030651341,0.9545911652622429,0.9659560050141835,0.9773208447661242,9.992007221626415e-16,0.15649457833634672,0.06978422186471331,0.17980077323339194,0.0836179596879569,0.05924607749976435,0.05549833873459642
252,0.0,0.8413461538461539,0.015905781367270944,0.015905781367270888,0.09903527148701297,0.18538512353518427,0.9351464435146444,0.5719038711137016,0.7659235738157724,0.9599432765178433,9.992007221626415e-16,0.01607549441708804,0.006423585752806095,0.023711177317928163,0.005025167926751225,0.034060517365441995,0.05622643640757605
253,0.2,0.9567307692307693,0.15119294208900047,0.15119294208900041,0.5337704183324343,0.044118137439172096,0.9942528735632183,0.6924720560533186,0.7170090247747234,0.7415459934961282,0.05268025782891364,0.1425640929434855,0.13249741177082788,0.19306295821968245,0.21102595585628164,0.059680383605015055,0.06416486011427089
254,1.0,1.0,0.8563215943668165,0.8563215943668165,0.8444068048238758,0.008059911877505143,1.0,0.6985467823762311,0.8236877193886711,0.948828656401111,1.6094379124341003,1.8082807202825928,4.167291976726673,1.7905044998697504,3.9120230054281455,2.6385365921794746,2.9527085022153834
255,0.2,0.8221153846153846,0.16991216312138935,0.16991216312138935,0.26309806670137803,0.042819950030096275,0.9885057471264368,0.8803933829659393,0.883644569701044,0.8868957564361487,0.2231435513142097,0.16528487148861298,0.199564896322581,0.19357352494000996,0.275216539180385,0.09626037840524565,0.11982638062617168
256,0.2,0.9567307692307693,0.2712923521095465,0.2712923521095465,0.3876372784557677,0.023092748706309014,0.9916317991631799,0.8545272997762807,0.8601476914015882,0.8657680830268957,0.23101772979827936,0.3470783214992468,0.1820726493378791,0.35883039592025123,0.09064104860964611,0.2259537030461211,0.26552920413656145
257,0.0,0.8413461538461539,0.0692645803504417,0.06926458035044175,0.1346054936712049,0.11366137322216986,0.9267782426778243,0.6892382444690426,0.7949383090421456,0.9006383736152485,9.992007221626415e-16,0.0825229674199361,0.03134075550806851,0.10277969033331824,0.0410390555178035,0.04328614408101364,0.05416972645298404
258,0.4,0.9855769230769231,0.0819296277185887,0.0819296277185887,0.4100903975651883,0.011170917125879925,0.99581589958159,0.7740935093644984,0.7962830211446557,0.8184725329248128,0.2899092476264711,0.10019052329929393,0.3945843471741496,0.11729819972823319,0.3250438455497492,0.047387105618200726,0.04725413770932833
259,0.2,0.9807692307692307,0.060430282717308215,0.06043028271730816,0.12692718379488788,0.022963896843846966,0.9728033472803347,0.7461480105814994,0.7828953541739088,0.819642697766318,0.4337502838523616,0.07965290286816298,0.03384911308492829,0.08411721774398309,0.2114073732216387,0.03215491148627113,0.03358296377723194
260,0.0,0.8221153846153846,0.24163112536522058,0.24163112536522058,0.21512105738955223,0.029131619075901134,0.9923371647509579,0.9314413484550477,0.9565422031993264,0.9816430579436051,9.992007221626415e-16,0.24345775570336436,0.1981336418250425,0.2823109426482705,0.07973238732551356,0.13868843001140865,0.1352524389134223
261,0.6,0.9807692307692307,0.057951888128768725,0.057951888128768725,0.5113366358148921,0.028726811490400603,0.9414225941422594,0.7796983182404509,0.7833230035081794,0.7869476887759079,0.7135581778200729,0.06259430414184486,0.2807841042347807,0.07354230362607841,0.37538814669829085,0.03154385606366947,0.034117119940492234
262,1.0,1.0,0.971695626586304,0.9716956265863039,0.9603197986546722,0.007548901048588453,1.0,0.6666666666666666,0.7270265046648248,0.7873863426629828,34.538776394910684,3.7803574551095513,3.856881514498265,3.7661682546323485,3.0161432708141183,2.844275943382481,3.046559213094108
263,0.2,0.9807692307692307,0.2498662461798895,0.24986624617988945,0.29370986086409734,0.027599228536898994,0.99581589958159,0.8269676343374698,0.853837923668312,0.8807082129991541,0.5697171415941824,0.27980342931928637,0.272256665624711,0.3288535017082741,0.26254679778184775,0.1777677160592535,0.1777045853589859
264,0.2,0.9807692307692307,0.1856288311194001,0.18562883111940015,0.47412841593534727,0.02694670309862099,0.9769874476987448,0.78050449006664,0.8499778358560917,0.9194511816455434,0.39925384810888576,0.22724725573505505,0.17625743408985417,0.2454818598711871,0.10167046200901506,0.09998772350518476,0.09667490244609828
265,0.0,0.7211538461538461,0.0021711767824963424,0.002171176782496398,0.1556979302739947,0.26761266871485195,0.9521072796934866,0.5583405655541575,0.7238979221070411,0.8894552786599247,0.05268025782891364,0.0025209811764450676,0.011676459014999231,0.0037909468384217573,0.02564664719377579,0.05793331893989702,0.05626589417271442
266,0.0,0.028846153846153855,0.0014541337206730454,0.0014541337206730454,0.1515351437020639,0.1967798750576362,0.8314176245210728,0.71090268716512,0.7511059790829409,0.7913092710007616,9.992007221626415e-16,0.0013359543836064533,0.006377364344344574,0.0020136423273791,9.992007221626415e-16,0.07558385985875025,0.08356549039750308
267,0.0,0.8413461538461539,0.008154041522567379,0.008154041522567379,0.06435167956763499,0.23785381793520324,0.895397489539749,0.5680793031820052,0.7333231547780071,0.8985670063740091,9.992007221626415e-16,0.008725376520642321,0.00899246707092765,0.012689931311921398,9.992007221626415e-16,0.040166757449470986,0.04044599027172803
268,0.0,0.8894230769230769,0.196052787011621,0.196052787011621,0.13772168249898475,0.09719121345582998,0.9846743295019157,0.8095213862807824,0.8172738988574737,0.825026411434165,9.992007221626415e-16,0.2098014336730922,0.024898766718900234,0.2136631980212293,0.020254771669105012,0.0812676122235596,0.0790141877254619
269,0.0,0.0,0.025814575219375024,0.025814575219375024,0.12896877700735732,0.14313819653755033,0.8786610878661087,0.6189742672868266,0.796652511621182,0.9743307559555373,9.992007221626415e-16,0.03771244495354705,0.006912646412940923,0.03657622580772436,9.992007221626415e-16,0.01575936170254733,0.014095515645831884
270,0.0,0.028846153846153855,0.0004892836727997674,0.0004892836727997674,0.060876902994901116,0.2752999901212572,0.8773946360153256,0.694714983511984,0.7125823071040265,0.7304496306960688,9.992007221626415e-16,0.0004011604887737033,0.007918306858119997,0.0007746914011333866,9.992007221626415e-16,0.08861064919527559,0.07420140811552203
271,0.2,0.9759615384615384,0.15890086762138733,0.15890086762138733,0.6457289911140909,0.010587890063316929,0.9748953974895398,0.704425572943522,0.8257928367519793,0.9471601005604365,0.6931471805599453,0.17676403202506052,0.17304580562680588,0.20539084894999565,0.5033813175191154,0.0879111492713342,0.08789269665646772
272,0.8,1.0,0.9458592750401044,0.9458592750401045,0.6525149455445542,0.01096606751851994,1.0,0.917031218139523,0.9190801617758646,0.9211291054122063,34.538776394910684,3.008431545371795,3.7158107654640835,2.8171294061661323,3.362716861094091,3.6088710442386103,3.689076773113592
273,0.2,0.9807692307692307,0.4032584809449702,0.4032584809449702,0.3875643341368298,0.018304963257589964,0.9942528735632183,0.9007494564010492,0.9362923572143372,0.9718352580276253,1.0601317681000455,0.4597566955260242,1.2789998657109736,0.5064236440601686,0.9030306269694572,0.32064696575056273,0.3018654921935692
274,0.8,0.9951923076923077,0.6657379684757232,0.6657379684757232,0.5192817322488967,0.041019526230831556,1.0,0.8101122077466155,0.8584077691800471,0.9067033306134789,1.9560115027140728,1.1699159785978486,1.013338717438387,1.1532076604826054,1.549436516236752,1.336316702919381,1.5404837777407039
275,0.0,0.7980769230769231,0.027032884533612078,0.027032884533612078,0.10128540889876259,0.08234523530646062,0.8891213389121339,0.6710583271881768,0.7542366124946511,0.8374148978011255,9.992007221626415e-16,0.03230755023629105,0.027041134544752328,0.03892473896413717,0.05268025782891364,0.03410163578136431,0.0251488055755211
276,0.0,0.0,0.0123645747613631,0.012364574761363045,0.03406135971574353,0.23726839038051606,0.8242677824267782,0.6396161526578822,0.7562096769630694,0.8728032012682566,9.992007221626415e-16,0.01589922778697784,0.005438162788876645,0.021820001738763906,9.992007221626415e-16,0.011337578301004668,0.011840448548799214
277,1.0,1.0,0.744000421532329,0.744000421532329,0.6397178459635617,0.027493027777530467,1.0,0.8981603074503273,0.9164816258751922,0.9348029443000573,18.420680743952364,1.4222818347286372,1.934894286623234,1.3450646757354234,2.8134107167600364,2.2450681634560796,2.2640635062475223
278,0.0,0.0,0.022157324323282435,0.02215732432328249,0.12315309100693517,0.19752763323080544,0.8263598326359832,0.6712829569346799,0.768419137137064,0.8655553173394481,9.992007221626415e-16,0.023899785466423552,0.00572675810922201,0.03617038635632951,9.992007221626415e-16,0.009274147454786455,0.011988394357641693
279,0.0,0.0,0.01772358475366642,0.01772358475366642,0.1423122419485373,0.19874327966387742,0.8430962343096234,0.6421384708543547,0.774780979583018,0.9074234883116812,9.992007221626415e-16,0.01769851450810792,0.005698753533955221,0.026360330253010766,9.992007221626415e-16,0.0109695900183083,0.009020012052170614
280,0.0,0.028846153846153855,0.0009636882909894728,0.0009636882909894173,0.09708076311350877,0.17013540513839268,0.8524904214559387,0.6834414584584569,0.7370602642145707,0.7906790699706844,9.992007221626415e-16,0.0007620549925446497,0.0066065816266824414,0.0015158812166709947,9.992007221626415e-16,0.07591641396363058,0.08109206103204725
281,0.0,0.0,0.010550986889477865,0.01055098688947781,0.16068370455611625,0.12709807681902327,0.805439330543933,0.6878096147077448,0.7265694755246903,0.7653293363416357,9.992007221626415e-16,0.010549290797338344,0.0061609223355111094,0.017668037385302163,0.005025167926751225,0.01918694398670087,0.011824127551498358
282,0.0,0.0,0.0007463538796514957,0.0007463538796514957,0.06455034233190626,0.19293768517740223,0.7845188284518828,0.6354734131504108,0.6423283330783901,0.6491832530063694,9.992007221626415e-16,0.0007069152221002047,0.003184173417200277,0.001284644225313073,9.992007221626415e-16,0.05987768882572659,0.06196013459511612
283,0.0,0.028846153846153855,0.007673076140830903,0.007673076140830792,0.21436198935489081,0.07827791200053089,0.8218390804597702,0.8103775804512221,0.819950490733008,0.8295234010147937,9.992007221626415e-16,0.006941523674565466,0.0079177999998507,0.009583613622587382,9.992007221626415e-16,0.03671329646717702,0.04321413264115469
284,0.0,0.028846153846153855,0.000709901394664092,0.000709901394664092,0.2174186728770362,0.16843585423267332,0.9386973180076629,0.5709205928196072,0.7639081342451056,0.9568956756706041,9.992007221626415e-16,0.0005568195800385371,0.011812978211168439,0.0013424489828505184,0.11094716595688889,0.07070680728005002,0.06665873721694218
