instances,feature_Harmfulness,feature_Usefulness,algo_random_forest
568,0.00291970802919708,0.9927007299270073,0.16251892949777494
569,0.0,0.8321167883211679,9.992007221626415e-16
570,0.0,0.9474452554744526,0.13926206733350766
571,0.0,0.9868613138686131,0.16251892949777494
572,0.0,0.9328467153284672,0.06187540371808753
573,0.004424778761061947,0.9734513274336283,0.37106368139083207
574,0.0,0.9708029197080292,0.07257069283483537
575,0.0,0.9956204379562044,0.3285040669720361
576,0.0,0.8700729927007299,9.992007221626415e-16
577,0.0,0.9182481751824818,0.01005033585350145
578,0.0,0.9911504424778761,0.3856624808119846
579,0.0,0.8978102189781022,0.030459207484708574
580,0.00145985401459854,0.983941605839416,0.4307829160924542
581,0.02654867256637168,1.0,0.916290731874155
582,0.02654867256637168,0.995575221238938,1.5606477482646683
583,0.0,0.9912408759124087,0.18632957819149348
584,0.0,0.8802919708029198,0.030459207484708574
585,0.0,0.981021897810219,0.10536051565782628
586,0.0,0.9927007299270073,0.07257069283483537
587,0.0,0.9985401459854014,0.37106368139083207
588,0.0,0.9941605839416059,0.07257069283483537
589,0.0,0.9985401459854014,0.4307829160924542
590,0.0,0.9927007299270073,0.10536051565782628
591,0.0,0.945985401459854,0.020202707317519466
592,0.00291970802919708,0.9985401459854014,0.579818495252942
593,0.0,0.9591240875912409,0.020202707317519466
594,0.0,0.9474452554744526,0.08338160893905101
595,0.00145985401459854,0.9956204379562044,0.5978370007556204
596,0.0,0.9532846715328467,0.020202707317519466
597,0.00145985401459854,0.997080291970803,0.4307829160924542
598,0.0,0.8306569343065693,0.040821994520255166
599,0.0,0.962043795620438,0.040821994520255166
600,0.0,0.9883211678832117,0.2876820724517809
601,0.0,0.8510948905109489,9.992007221626415e-16
602,0.0,0.9795620437956204,0.2613647641344075
603,0.0,0.8686131386861313,0.08338160893905101
604,0.0,0.995575221238938,0.342490308946776
605,0.0,0.997080291970803,0.3856624808119846
606,0.0,0.9956204379562044,0.16251892949777494
607,0.0,0.8861313868613139,0.01005033585350145
608,0.0,0.9635036496350365,0.01005033585350145
609,0.0,0.997080291970803,0.527632742082372
610,0.01327433628318584,1.0,1.3862943611198906
611,0.0,0.9911504424778761,0.10536051565782628
612,0.06637168141592921,1.0,2.0402208285265546
613,0.0,0.9518248175182482,0.09431067947124129
614,0.02654867256637168,1.0,2.2072749131897207
615,0.0,1.0,0.5108256237659907
616,0.0,0.9868613138686131,0.40047756659712525
617,0.0,0.9722627737226277,0.01005033585350145
618,0.00145985401459854,0.9927007299270073,0.16251892949777494
619,0.022123893805309734,1.0,0.9942522733438669
620,0.00291970802919708,0.9313868613138686,0.2613647641344075
621,0.0,0.8686131386861313,9.992007221626415e-16
622,0.00291970802919708,0.997080291970803,0.9675840262617056
623,0.048672566371681415,1.0,1.8971199848858813
624,0.0,1.0,0.7133498878774648
625,0.0,0.9386861313868613,0.030459207484708574
626,0.0,0.9591240875912409,0.020202707317519466
627,0.008849557522123894,1.0,1.3093333199837622
628,0.00145985401459854,0.9708029197080292,0.21072103131565253
629,0.0,0.9911504424778761,0.7765287894989963
630,0.0,0.9956204379562044,0.616186139423817
631,0.084070796460177,0.995575221238938,2.8134107167600364
632,0.0,0.8394160583941606,0.01005033585350145
633,0.0,0.9911504424778761,1.3093333199837622
634,0.0,0.995575221238938,0.7550225842780328
635,0.0,0.8540145985401459,0.040821994520255166
636,0.0,1.0,0.06187540371808753
637,0.0,0.9708029197080292,0.08338160893905101
638,0.0,0.9985401459854014,0.2484613592984996
639,0.0,1.0,0.6539264674066639
640,0.0,0.995575221238938,0.7765287894989963
641,0.0,0.8744525547445255,0.01005033585350145
642,0.0,0.9867256637168141,0.05129329438755058
643,0.02654867256637168,0.995575221238938,1.3093333199837622
644,0.0,0.981021897810219,0.020202707317519466
645,0.0,0.9985401459854014,0.19845093872383832
646,0.0,0.9927007299270073,0.2484613592984996
647,0.017699115044247787,0.9867256637168141,1.0498221244986778
648,0.0,0.997080291970803,0.12783337150988489
649,0.0,0.9867256637168141,0.31471074483970024
650,0.0,0.9795620437956204,0.030459207484708574
651,0.0,0.9854014598540146,0.09431067947124129
652,0.0,0.997080291970803,0.2484613592984996
653,0.00145985401459854,0.9927007299270073,0.7550225842780328
654,0.0,0.9532846715328467,0.05129329438755058
655,0.0,0.9211678832116789,0.020202707317519466
656,0.0,0.9911504424778761,0.21072103131565253
657,0.0,0.9591240875912409,0.040821994520255166
658,0.030973451327433628,0.9867256637168141,1.4696759700589417
659,0.00145985401459854,0.9766423357664233,0.01005033585350145
660,0.0,0.997080291970803,0.2231435513142097
661,0.00145985401459854,0.9897810218978103,0.08338160893905101
662,0.0,0.8700729927007299,9.992007221626415e-16
663,0.0,1.0,0.8209805520698302
664,0.004424778761061947,0.995575221238938,0.16251892949777494
665,0.0,1.0,0.579818495252942
666,0.0,0.964963503649635,0.18632957819149348
667,0.0,0.9503649635036496,0.05129329438755058
668,0.0,0.9883211678832117,0.07257069283483537
669,0.0,0.997080291970803,1.3862943611198906
670,0.0,0.9635036496350365,0.08338160893905101
671,0.0,0.983941605839416,0.16251892949777494
672,0.0,0.8905109489051095,9.992007221626415e-16
673,0.0,0.981021897810219,0.06187540371808753
674,0.0,0.9941605839416059,0.4307829160924542
675,0.0,0.9912408759124087,0.15082288973458366
676,0.0,0.9678832116788321,9.992007221626415e-16
677,0.0,0.8350364963503649,0.01005033585350145
678,0.0,0.997080291970803,0.21072103131565253
679,0.0,0.9766423357664233,0.01005033585350145
680,0.0,0.997080291970803,0.4307829160924542
681,0.0,0.995575221238938,0.5978370007556204
682,0.0,1.0,0.6539264674066639
683,0.00145985401459854,0.9985401459854014,0.8915981192837836
684,0.0,0.8233576642335767,9.992007221626415e-16
685,0.00145985401459854,0.997080291970803,0.7550225842780328
686,0.00583941605839416,0.9941605839416059,0.4780358009429998
687,0.0,0.9664233576642336,0.020202707317519466
688,0.004379562043795621,0.9985401459854014,0.6733445532637656
689,0.0,0.9912408759124087,0.3285040669720361
690,0.00145985401459854,0.997080291970803,0.579818495252942
691,0.00291970802919708,0.9985401459854014,0.37106368139083207
692,0.0,0.9912408759124087,0.19845093872383832
693,0.0,0.9927007299270073,0.16251892949777494
694,0.0,0.9778761061946902,0.15082288973458366
695,0.0,0.964963503649635,0.06187540371808753
696,0.0,0.8744525547445255,0.01005033585350145
697,0.004424778761061947,1.0,0.342490308946776
698,0.0,0.9956204379562044,0.10536051565782628
699,0.0,0.997080291970803,1.3862943611198906
700,0.008849557522123894,0.9911504424778761,0.3285040669720361
701,0.004424778761061947,0.9823008849557522,0.4620354595965587
702,0.00145985401459854,0.9751824817518249,0.23572233352106983
703,0.022123893805309734,1.0,1.7719568419318752
704,0.0,0.995575221238938,0.579818495252942
705,0.0,0.927007299270073,9.992007221626415e-16
706,0.0,0.9897810218978103,0.1743533871447778
707,0.0,0.945985401459854,0.07257069283483537
708,0.00291970802919708,1.0,1.2378743560016174
709,0.05752212389380531,1.0,2.0402208285265546
710,0.0,0.9591240875912409,9.992007221626415e-16
711,0.0,0.997080291970803,0.579818495252942
712,0.0,0.9824817518248176,0.05129329438755058
713,0.0,0.9927007299270073,0.1743533871447778
714,0.00145985401459854,0.9854014598540146,0.11653381625595151
715,0.0,0.9562043795620438,0.06187540371808753
716,0.0,0.997080291970803,0.16251892949777494
717,0.0,0.9240875912408759,0.040821994520255166
718,0.004424778761061947,0.9823008849557522,0.616186139423817
719,0.0,0.997080291970803,0.2484613592984996
720,0.0,0.9051094890510949,9.992007221626415e-16
721,0.0,0.9854014598540146,0.15082288973458366
722,0.00145985401459854,0.997080291970803,1.0498221244986778
723,0.0,0.9854014598540146,0.18632957819149348
724,0.0,1.0,2.3025850929940455
725,0.0,0.8802919708029198,0.01005033585350145
726,0.0,0.9197080291970803,0.020202707317519466
727,0.0,0.9927007299270073,0.09431067947124129
728,0.022123893805309734,0.995575221238938,0.7550225842780328
729,0.022123893805309734,0.9911504424778761,1.2378743560016174
730,0.0,0.9036496350364963,0.01005033585350145
731,0.0,0.9562043795620438,0.10536051565782628
732,0.0,0.9795620437956204,0.07257069283483537
733,0.004424778761061947,1.0,0.2231435513142097
734,0.0,0.9518248175182482,0.07257069283483537
735,0.0,1.0,0.2231435513142097
736,0.0,0.8613138686131387,9.992007221626415e-16
737,0.008759124087591242,0.997080291970803,0.4620354595965587
738,0.0,0.9854014598540146,0.16251892949777494
739,0.00145985401459854,1.0,0.4620354595965587
740,0.0,0.9664233576642336,9.992007221626415e-16
741,0.00583941605839416,0.997080291970803,1.0498221244986778
742,0.0,0.9708029197080292,0.030459207484708574
743,0.01327433628318584,0.995575221238938,1.8325814637483102
744,0.0,0.8905109489051095,0.020202707317519466
745,0.0,0.9605839416058394,0.040821994520255166
746,0.0,0.997080291970803,0.2613647641344075
747,0.0072992700729927005,1.0,0.9942522733438669
748,0.0,0.9678832116788321,0.030459207484708574
749,0.004424778761061947,0.9778761061946902,0.4780358009429998
750,0.0,0.995575221238938,0.3285040669720361
751,0.0,1.0,0.35667494393873245
752,0.00145985401459854,0.9985401459854014,0.3011050927839216
753,0.00145985401459854,0.9897810218978103,0.3856624808119846
754,0.0,1.0,0.35667494393873245
755,0.0,0.92992700729927,9.992007221626415e-16
756,0.00145985401459854,0.9941605839416059,0.2231435513142097
757,0.03982300884955752,1.0,1.6094379124341003
758,0.0,1.0,0.4462871026284195
759,0.0,0.9386861313868613,0.020202707317519466
760,0.0,0.981021897810219,0.2613647641344075
761,0.004424778761061947,0.9911504424778761,0.5621189181535413
762,0.0,0.9635036496350365,0.020202707317519466
763,0.0,0.964963503649635,0.15082288973458366
764,0.004424778761061947,0.9867256637168141,0.7550225842780328
765,0.0,0.9883211678832117,0.16251892949777494
766,0.00145985401459854,0.9985401459854014,0.527632742082372
767,0.0,1.0,0.35667494393873245
768,0.0,0.9941605839416059,0.10536051565782628
769,0.004424778761061947,1.0,0.8915981192837836
770,0.00145985401459854,0.9868613138686131,0.16251892949777494
771,0.0,0.8744525547445255,9.992007221626415e-16
772,0.0,0.995575221238938,0.3856624808119846
773,0.00145985401459854,0.981021897810219,0.040821994520255166
774,0.0,0.9751824817518249,0.05129329438755058
775,0.0,0.8583941605839416,9.992007221626415e-16
776,0.017699115044247787,0.995575221238938,1.2039728043259361
777,0.01327433628318584,1.0,2.0402208285265546
778,0.00145985401459854,0.997080291970803,0.8209805520698302
779,0.00145985401459854,1.0,0.16251892949777494
780,0.0,0.983941605839416,0.1743533871447778
781,0.0,0.9781021897810219,0.11653381625595151
782,0.0,0.9867256637168141,0.37106368139083207
783,0.0,0.9605839416058394,0.05129329438755058
784,0.0,0.9985401459854014,0.3011050927839216
785,0.0,0.9664233576642336,0.05129329438755058
786,0.0,0.9751824817518249,0.06187540371808753
787,0.0,0.9766423357664233,0.020202707317519466
788,0.0,0.948905109489051,0.01005033585350145
789,0.0,0.9722627737226277,0.08338160893905101
790,0.0,0.9766423357664233,0.040821994520255166
791,0.0,0.9605839416058394,0.342490308946776
792,0.0,0.997080291970803,0.18632957819149348
793,0.0,0.8350364963503649,9.992007221626415e-16
794,0.0,0.9532846715328467,0.31471074483970024
795,0.0,1.0,0.3856624808119846
796,0.00291970802919708,0.981021897810219,0.6539264674066639
797,0.01327433628318584,0.9867256637168141,0.9675840262617056
798,0.00145985401459854,0.9897810218978103,0.15082288973458366
799,0.0,0.9635036496350365,0.07257069283483537
800,0.0,0.948905109489051,9.992007221626415e-16
801,0.0,0.9883211678832117,0.2744368457017603
802,0.0,0.9532846715328467,0.09431067947124129
803,0.01327433628318584,0.995575221238938,0.616186139423817
804,0.0,0.9766423357664233,9.992007221626415e-16
805,0.0,0.9883211678832117,0.21072103131565253
806,0.0,0.9956204379562044,0.4780358009429998
807,0.017699115044247787,1.0,0.8915981192837836
808,0.0,0.9357664233576642,9.992007221626415e-16
809,0.0,0.9911504424778761,0.15082288973458366
810,0.0,0.92992700729927,0.01005033585350145
811,0.0,1.0,0.4942963218147801
812,0.0,0.9912408759124087,0.06187540371808753
813,0.0,0.9532846715328467,0.020202707317519466
814,0.017699115044247787,1.0,0.7765287894989963
815,0.0,0.9635036496350365,0.10536051565782628
816,0.0,0.9795620437956204,0.040821994520255166
817,0.12831858407079647,1.0,2.8134107167600364
818,0.0,0.9956204379562044,0.11653381625595151
819,0.0,0.9737226277372263,0.10536051565782628
820,0.0,0.9503649635036496,9.992007221626415e-16
821,0.017699115044247787,1.0,2.4079456086518722
822,0.0,0.997080291970803,0.37106368139083207
823,0.0,0.8452554744525548,9.992007221626415e-16
824,0.0,0.9766423357664233,0.06187540371808753
825,0.0,0.9911504424778761,0.4155154439616658
826,0.00145985401459854,0.9956204379562044,0.2876820724517809
827,0.0,0.983941605839416,0.13926206733350766
828,0.008849557522123894,1.0,1.8325814637483102
829,0.01327433628318584,1.0,2.120263536200091
830,0.00145985401459854,0.9591240875912409,0.11653381625595151
831,0.00145985401459854,0.9386861313868613,0.07257069283483537
832,0.008849557522123894,1.0,0.9942522733438669
833,0.0,0.983941605839416,0.35667494393873245
834,0.0,0.9678832116788321,0.2484613592984996
835,0.0,0.908029197080292,0.020202707317519466
836,0.0,0.872992700729927,9.992007221626415e-16
837,0.0,0.997080291970803,0.3856624808119846
838,0.0,0.9985401459854014,0.7133498878774648
839,0.0,0.9941605839416059,0.31471074483970024
840,0.0,0.9912408759124087,0.12783337150988489
841,0.0,0.9897810218978103,0.1743533871447778
842,0.0,0.9722627737226277,0.020202707317519466
843,0.0,0.9781021897810219,0.21072103131565253
844,0.0,0.997080291970803,0.19845093872383832
845,0.0,0.9854014598540146,0.12783337150988489
846,0.0,0.9985401459854014,0.10536051565782628
847,0.0,0.9911504424778761,0.4155154439616658
848,0.0,0.8598540145985402,9.992007221626415e-16
849,0.008849557522123894,1.0,0.7133498878774648
850,0.0,0.9956204379562044,0.3011050927839216
851,0.0,0.964963503649635,0.05129329438755058
852,0.0,0.8948905109489051,9.992007221626415e-16
853,0.00145985401459854,0.9941605839416059,0.3285040669720361
854,0.0,0.9956204379562044,0.5108256237659907
855,0.017699115044247787,0.9867256637168141,0.6733445532637656
856,0.0,0.9576642335766423,9.992007221626415e-16
857,0.0,0.9854014598540146,0.07257069283483537
858,0.0,0.9911504424778761,0.3285040669720361
859,0.0,0.9722627737226277,0.06187540371808753
860,0.00145985401459854,0.8744525547445255,0.01005033585350145
861,0.0,1.0,0.40047756659712525
862,0.00145985401459854,1.0,1.0498221244986778
863,0.00145985401459854,0.9708029197080292,0.030459207484708574
864,0.0,0.995575221238938,0.18632957819149348
865,0.0,0.995575221238938,0.4307829160924542
866,0.0,0.981021897810219,0.01005033585350145
867,0.00145985401459854,0.9927007299270073,0.2876820724517809
868,0.0,0.8715328467153285,9.992007221626415e-16
869,0.0,0.9941605839416059,0.12783337150988489
870,0.0,0.9912408759124087,0.13926206733350766
871,0.0,0.9605839416058394,9.992007221626415e-16
872,0.0,0.9343065693430657,9.992007221626415e-16
873,0.004424778761061947,1.0,0.616186139423817
874,0.0,0.9664233576642336,0.18632957819149348
875,0.004424778761061947,1.0,1.8325814637483102
876,0.0,0.9766423357664233,0.1743533871447778
877,0.0,0.9036496350364963,0.040821994520255166
878,0.00145985401459854,0.9927007299270073,0.37106368139083207
879,0.004424778761061947,0.9823008849557522,0.8915981192837836
880,0.0,0.9927007299270073,0.16251892949777494
881,0.0,0.9591240875912409,0.040821994520255166
882,0.12389380530973451,1.0,2.120263536200091
883,0.0,0.9897810218978103,0.11653381625595151
884,0.0,0.8656934306569343,9.992007221626415e-16
885,0.0,0.9635036496350365,0.12783337150988489
886,0.0,0.981021897810219,0.11653381625595151
887,0.0,0.9985401459854014,0.35667494393873245
888,0.004424778761061947,0.9778761061946902,0.7765287894989963
889,0.0,0.9912408759124087,0.09431067947124129
890,0.0,0.8744525547445255,9.992007221626415e-16
891,0.0,0.964963503649635,9.992007221626415e-16
892,0.004424778761061947,0.995575221238938,1.5141277326297755
893,0.0,0.995575221238938,0.2744368457017603
894,0.004424778761061947,0.995575221238938,0.31471074483970024
895,0.0,0.9867256637168141,0.8209805520698302
896,0.0,0.9635036496350365,9.992007221626415e-16
897,0.0,0.8978102189781022,0.10536051565782628
898,0.004424778761061947,0.9911504424778761,0.18632957819149348
899,0.0,1.0,0.9942522733438669
900,0.0,1.0,1.7147984280919266
901,0.0,1.0,0.8675005677047231
902,0.0,0.962043795620438,9.992007221626415e-16
903,0.010218978102189781,0.9985401459854014,1.3093333199837622
904,0.0,0.948905109489051,0.040821994520255166
905,0.0,0.9941605839416059,0.13926206733350766
906,0.0,0.945985401459854,0.020202707317519466
907,0.0,0.9912408759124087,0.2231435513142097
908,0.0,0.9854014598540146,0.18632957819149348
909,0.0,1.0,0.6348782724359695
910,0.0,0.8686131386861313,0.030459207484708574
911,0.01327433628318584,0.9778761061946902,0.579818495252942
