Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
29,-0.3275706542548784,-0.29332180884860676,-0.06255843380908126,0.20906264022802784,-0.43916279841894107,-0.3162862323771459,-0.3679647276730445
30,-0.3275706542548784,0.7024791619531828,0.6121190179574287,0.37425280758185825,-0.43916279841894107,0.3170399952253069,-0.16700379774822197
31,-0.3275706542548784,-1.7365825638102914,-0.22030013345607738,0.28731038335543957,-0.43916279841894107,0.4060203641349911,-0.28899360016824155
32,-0.3275706542548784,-0.29332180884860676,0.7950293523887203,1.930144294272923,-0.43916279841894107,0.7129977713166591,0.7837989617364339
33,-0.3275706542548784,0.7418330619150034,-2.1198863006252617,-1.6501819934101343,-0.43916279841894107,-2.3727970877598024,0.521587638444961
34,-0.3275706542548784,0.7418330619150034,-1.9182201843165236,-0.8871511101873863,-0.43916279841894107,-2.0587409502139074,-0.12201310477882515
35,-0.3275706542548784,-1.7365825638102914,-0.2901551627236048,0.29931473493562377,-0.43916279841894107,0.36093725623110906,-0.4174435403454527
36,-0.3275706542548784,-0.29332180884860676,-0.02069538279840067,-0.1716187852435905,-0.43916279841894107,-0.5406149932190841,-0.7150365994018035
37,-0.3275706542548784,0.45386787098259757,-0.11461137318189786,0.019547255058646774,-0.43916279841894107,-0.6419320255637467,-0.7940596292630381
38,-0.3275706542548784,0.7024791619531828,-0.4251124857016703,-1.1393652710906519,-0.43916279841894107,-1.8412650949141283,-0.11898203072210782
39,-0.3275706542548784,-1.7365825638102914,-0.7218466708604249,-0.8265547921903517,-0.43916279841894107,-0.2763621082628685,-1.0825155555031143
40,-0.3275706542548784,0.7024791619531828,0.48663540562798524,0.28604903484850874,-0.43916279841894107,-0.3325172599066259,-0.27474466677933934
41,-0.3275706542548784,0.45386787098259757,-0.1308792428984606,-0.7169915405912314,-0.43916279841894107,-0.45163640313315,-0.7613712895662393
42,-0.3275706542548784,0.7024791619531828,1.9773348322744293,2.2062271564254248,2.2413653662081354,1.8671144015591474,1.9862761224969325
43,-0.3275706542548784,-0.29332180884860676,-0.32282731024973216,-1.3969963160810719,-0.43916279841894107,-0.9234694685382784,-1.2062663585908882
44,-0.3275706542548784,-1.7365825638102914,0.33025060174546067,1.403165001588056,-0.43916279841894107,1.1223499640599788,0.84359151163813
45,-0.3275706542548784,0.45386787098259757,0.3599021188865848,0.6201286837415076,-0.43916279841894107,0.5243030781244095,0.5424558140979396
46,-0.3275706542548784,0.7418330619150034,0.7647814197843057,0.5555105186638649,-0.43916279841894107,0.4944777494103489,-0.3883486182346165
47,-0.3275706542548784,-1.7365825638102914,-2.0356831860721027,-0.5576364514003712,-0.43916279841894107,-0.4217504786083162,-0.20524280064523653
48,-0.3275706542548784,-1.7365825638102914,-0.9778832697144315,-0.6658130236876348,-0.43916279841894107,-0.24357903447734508,-1.0784155710744519
49,-0.3275706542548784,0.7418330619150034,-0.6664939230272747,-0.10172771151783583,-0.43916279841894107,-0.7211151721876858,-0.6352096659291194
50,-0.3275706542548784,0.7418330619150034,-0.06259506576252379,-0.0650768042495168,-0.43916279841894107,-0.28481778215500225,-0.7774794301637309
51,3.0027261083842527,-1.7365825638102914,-0.37631023420705195,-0.10393243825253395,-0.43916279841894107,0.7758544357636159,1.8939679670338683
52,-0.3275706542548784,-0.034876222178367486,0.7326806742859285,-0.1495395341121862,-0.43916279841894107,0.4043151576525058,1.2094848720054363
53,-0.3275706542548784,1.1938233595909966,0.6363406433122188,-1.9011233889653028,2.237451880127337,1.286107526966941,1.3420921052139119
54,3.0027544888041926,-1.7365825638102914,-0.2420206203005282,-0.1963125290841822,2.240778471969314,1.6531042550812087,0.15738593552844013
55,-0.3275706542548784,0.8551704981767135,-0.08350875034981144,-0.22555889472031573,-0.43916279841894107,-0.05644155634435545,1.1223395459382755
56,3.0027168498585146,1.249377599166667,1.1256043821112285,0.2963262206544246,2.240537586985219,1.3415809488000354,1.8338849884478319
57,3.0027171983086123,0.8551704981767135,0.6121841478420252,-0.07521658717212883,2.2389214701746525,0.33376753444799345,1.4862090673991417
58,-0.3275706542548784,1.1938233595909966,3.250866621927409,2.2474592293658677,2.237451880127337,2.2930054767715853,1.6624112815504812
59,-0.3275706542548784,-0.034876222178367486,0.44863534345836115,-0.24479045493783955,-0.43916279841894107,0.2809513280721274,1.0785057680725352
60,3.0027168498585146,1.249377599166667,1.6212401397422038,0.7657918845246312,2.2407495289810586,1.7111015705287833,1.8621169423747759
61,3.0027544888041926,-1.7365825638102914,1.1290906814556667,0.8386951828382203,2.240778471969314,2.304364371741005,1.4056574764708576
