instances,feature_Usefulness,algo_random_forest
120,0.95,0.0
121,1.0,0.0
122,1.0,0.0
123,0.9699248120300752,0.0
124,1.0,0.0
125,0.9548872180451128,0.0
126,0.9699248120300752,0.0
127,0.9565217391304348,0.0
128,0.95,0.0
129,0.975,0.0
130,1.0,0.0
131,1.0,0.0
132,0.975,0.0
133,1.0,0.0
134,0.9699248120300752,0.0
135,0.95,0.0
136,0.887218045112782,0.0
137,1.0,0.0
138,0.9849624060150376,0.0
139,0.975,0.0
140,0.95,0.0
141,1.0,0.0
142,1.0,0.0
143,1.0,0.0
144,1.0,0.0
145,0.9924812030075187,0.0
146,0.887218045112782,0.0
147,0.9548872180451128,0.0
148,0.9924812030075187,0.0
149,1.0,0.0
150,1.0,0.0
151,0.9565217391304348,0.0
152,1.0,0.0
153,1.0,0.0
154,1.0,0.0
155,0.9924812030075187,0.0
156,0.9699248120300752,0.0
157,0.9172932330827068,0.0
158,1.0,0.0
159,1.0,0.0
160,1.0,0.0
161,0.9849624060150376,0.0
162,1.0,0.0
163,0.9548872180451128,0.0
164,0.9924812030075187,0.0
165,1.0,0.0
166,1.0,0.0
167,1.0,0.0
168,0.95,0.0
169,0.9924812030075187,0.0
170,1.0,0.0
171,0.9699248120300752,0.0
172,0.9624060150375939,0.0
173,1.0,0.0
174,0.975,0.0
175,1.0,0.0
176,0.7894736842105263,0.0
177,1.0,0.0
178,1.0,0.0
179,0.9699248120300752,0.0
180,1.0,0.0
181,1.0,0.0
182,1.0,0.0
183,1.0,0.0
184,0.9924812030075187,0.0
185,0.9924812030075187,0.0
186,1.0,0.0
187,0.849624060150376,0.0
188,1.0,0.0
189,0.9548872180451128,0.0
190,1.0,0.0
191,1.0,0.0
192,0.9774436090225564,0.0
193,0.8947368421052632,0.0
194,0.9473684210526316,0.0
195,1.0,0.0
196,1.0,0.0
197,0.975,0.0
198,0.9699248120300752,0.0
199,0.5789473684210527,0.0
200,1.0,0.0
201,0.9774436090225564,0.0
202,1.0,0.0
203,0.9924812030075187,0.0
204,1.0,0.0
205,0.9849624060150376,0.0
206,1.0,0.0
207,1.0,0.0
208,0.9548872180451128,0.0
209,1.0,0.0
210,1.0,0.0
211,0.9172932330827068,0.0
212,1.0,0.0
213,0.975,0.0
214,0.9473684210526316,0.0
215,0.975,0.0
216,1.0,0.0
217,0.95,0.0
218,0.975,0.0
219,1.0,0.0
220,1.0,0.0
221,0.9172932330827068,0.0
222,0.8646616541353384,0.0
223,1.0,0.0
224,0.5789473684210527,0.0
225,1.0,0.0
226,0.9924812030075187,0.0
227,0.9699248120300752,0.0
228,0.9849624060150376,0.0
229,0.9924812030075187,0.0
230,0.8947368421052632,0.0
231,0.9849624060150376,0.0
232,0.9924812030075187,0.0
233,1.0,0.0
234,0.9924812030075187,0.0
235,1.0,0.0
236,1.0,0.0
237,0.9565217391304348,0.0
238,0.95,0.0
239,1.0,0.0
240,0.7894736842105263,0.0
241,1.0,0.0
242,1.0,0.0
243,1.0,0.0
